"DATE","TITLE","ACTIVITY"
"31735","7","Oct 09, 2015","","Nouveau Parti démocratique","800","0","0","0","0","0","0","0"
"31736","1","Mar 24, 2015","","Nouveau Parti démocratique","1988.34","0","0","0","0","0","0","0"
"31736","2","Aug 04, 2015","","Nouveau Parti démocratique","370","0","0","0","0","0","0","0"
"31736","5","Sep 24, 2015","","Nouveau Parti démocratique","115","0","0","0","0","0","0","0"
"31736","4","Sep 04, 2015","","Nouveau Parti démocratique","100","0","0","0","0","0","0","0"
"31736","3","Aug 24, 2015","","Nouveau Parti démocratique","290","0","0","0","0","0","0","0"
"31737","1","Mar 24, 2015","","Nouveau Parti démocratique","595","0","0","0","0","0","0","0"
"31737","2","Aug 04, 2015","","Nouveau Parti démocratique","250","0","0","0","0","0","0","0"
"31737","3","Aug 24, 2015","","Nouveau Parti démocratique","1705","0","0","0","0","0","0","0"
"31737","8","Oct 09, 2015","","Nouveau Parti démocratique","200","0","0","0","0","0","0","0"
"31737","5","Sep 04, 2015","","Nouveau Parti démocratique","410","0","0","0","0","0","0","0"
"31737","6","Sep 15, 2015","","Nouveau Parti démocratique","25","0","0","0","0","0","0","0"
"31737","7","Sep 24, 2015","","Nouveau Parti démocratique","175","0","0","0","0","0","0","0"
"31737","4","Aug 28, 2015","","Nouveau Parti démocratique","520","0","0","0","0","0","0","0"
"31738","1","Dec 24, 2015","35080","Aldred, Melody","","","","","3846.86","","",""
"31741","13","Nov 30, 2015","","Christian Heritage Party of Canada","40","0","0","0","0","0","0","0"
"31741","14","Dec 31, 2015","","Christian Heritage Party of Canada","40","0","0","0","0","0","0","0"
"31741","1","Jan 30, 2015","","Christian Heritage Party of Canada","57","0","0","0","0","0","0","0"
"31741","2","Jan 30, 2015","","Christian Heritage Party of Canada","181.75","0","0","0","0","0","0","0"
"31741","3","Feb 27, 2015","","Christian Heritage Party of Canada","370","0","0","0","0","0","0","0"
"31741","4","Mar 31, 2015","","Christian Heritage Party of Canada","306.25","0","0","0","0","0","0","0"
"31741","12","Oct 30, 2015","","Christian Heritage Party of Canada","40","0","0","0","0","0","0","0"
"31741","6","May 29, 2015","","Christian Heritage Party of Canada","87.5","0","0","0","0","0","0","0"
"31741","7","Jun 30, 2015","","Christian Heritage Party of Canada","42.5","0","0","0","0","0","0","0"
"31741","8","Jul 31, 2015","","Christian Heritage Party of Canada","92.5","0","0","0","0","0","0","0"
"31741","9","Aug 31, 2015","","Christian Heritage Party of Canada","92.5","0","0","0","0","0","0","0"
"31741","10","Sep 30, 2015","","Christian Heritage Party of Canada","40","0","0","0","0","0","0","0"
"31741","5","Apr 30, 2015","","Christian Heritage Party of Canada","417.5","0","0","0","0","0","0","0"
"31741","11","Oct 19, 2015","35023","Moriarity, Andrew","0","0","0","0","0","3593.22","0","0"
"31742","4","Sep 23, 2015","","Gren Party of Canada","100","","","","","","",""
"31742","3","Aug 13, 2015","","Gren Party of Canada","50","","","","","","",""
"31742","2","Feb 18, 2015","","Gren Party of Canada","132.46","","","","","","",""
"31742","1","Jun 04, 2015","","Gren Party of Canada","126.6","","","","","","",""
"31744","2","Jun 04, 2015","","Green Party of Canada","334.66","0","0","0","0","0","0","0"
"31744","1","Feb 23, 2015","","Green Party of Canada","40","0","0","0","0","0","0","0"
"31750","1","Mar 24, 2015","","Nouveau Parti démocratique","795","0","0","0","0","0","0","0"
"31750","2","Aug 04, 2015","","Nouveau Parti démocratique","635","0","0","0","0","0","0","0"
"31750","3","Aug 24, 2015","","Nouveau Parti démocratique","570","0","0","0","0","0","0","0"
"31750","4","Aug 28, 2015","","Nouveau Parti démocratique","265","0","0","0","0","0","0","0"
"31750","10","Oct 20, 2015","","Nouveau Parti démocratique","100","0","0","0","0","0","0","0"
"31750","6","Sep 15, 2015","","Nouveau Parti démocratique","50","0","0","0","0","0","0","0"
"31750","7","Sep 24, 2015","","Nouveau Parti démocratique","1260","0","0","0","0","0","0","0"
"31750","8","Oct 01, 2015","","Nouveau Parti démocratique","275","0","0","0","0","0","0","0"
"31750","9","Oct 09, 2015","","Nouveau Parti démocratique","810","0","0","0","0","0","0","0"
"31750","5","Sep 04, 2015","","Nouveau Parti démocratique","50","0","0","0","0","0","0","0"
"31751","4","Oct 09, 2015","","Nouveau Parti démocratique","312","0","0","0","0","0","0","0"
"31751","1","Aug 04, 2015","","Nouveau Parti démocratique","80","0","0","0","0","0","0","0"
"31751","5","Oct 15, 2015","","Nouveau Parti démocratique","600","0","0","0","0","0","0","0"
"31751","3","Aug 28, 2015","","Nouveau Parti démocratique","1240","0","0","0","0","0","0","0"
"31751","2","Aug 24, 2015","","Nouveau Parti démocratique","565","0","0","0","0","0","0","0"
"31753","4","Sep 04, 2015","","Nouveau Parti démocratique","20","0","0","0","0","0","0","0"
"31753","1","Mar 24, 2015","","Nouveau Parti démocratique","500","0","0","0","0","0","0","0"
"31753","2","Aug 04, 2015","","Nouveau Parti démocratique","1430","0","0","0","0","0","0","0"
"31753","3","Aug 24, 2015","","Nouveau Parti démocratique","355","0","0","0","0","0","0","0"
"31753","9","Oct 20, 2015","","Nouveau Parti démocratique","70","0","0","0","0","0","0","0"
"31753","6","Oct 01, 2015","","Nouveau Parti démocratique","90","0","0","0","0","0","0","0"
"31753","7","Oct 09, 2015","","Nouveau Parti démocratique","100","0","0","0","0","0","0","0"
"31753","8","Oct 15, 2015","","Nouveau Parti démocratique","12","0","0","0","0","0","0","0"
"31753","5","Sep 24, 2015","","Nouveau Parti démocratique","50","0","0","0","0","0","0","0"
"31754","1","Mar 24, 2015","","Nouveau Parti démocratique","2585","0","0","0","0","0","0","0"
"31754","2","Aug 04, 2015","","Nouveau Parti démocratique","2005","0","0","0","0","0","0","0"
"31754","3","Aug 24, 2015","","Nouveau Parti démocratique","1107.5","0","0","0","0","0","0","0"
"31754","4","Aug 24, 2015","","Nouveau Parti démocratique","107.5","0","0","0","0","0","0","0"
"31754","5","Aug 28, 2015","","Nouveau Parti démocratique","55","0","0","0","0","0","0","0"
"31754","11","Oct 20, 2015","","Nouveau Parti démocratique","1515","0","0","0","0","0","0","0"
"31754","7","Sep 15, 2015","","Nouveau Parti démocratique","32.5","0","0","0","0","0","0","0"
"31754","8","Sep 24, 2015","","Nouveau Parti démocratique","100","0","0","0","0","0","0","0"
"31754","9","Oct 01, 2015","","Nouveau Parti démocratique","105","0","0","0","0","0","0","0"
"31754","10","Oct 09, 2015","","Nouveau Parti démocratique","355","0","0","0","0","0","0","0"
"31754","6","Sep 04, 2015","","Nouveau Parti démocratique","95","0","0","0","0","0","0","0"
"31756","2","Jun 04, 2015","","Le Parti Vert du Canada","140.34","0","0","0","0","0","0","0"
"31756","1","Feb 18, 2015","","Le Parti Vert du Canada","138.07","0","0","0","0","0","0","0"
"31757","2","Jun 04, 2015","","Le Parti Vert du Canada","114.26","0","0","0","0","0","0","0"
"31757","1","Feb 18, 2015","","Le Parti Vert du Canada","107.42","0","0","0","0","0","0","0"
"31758","5","Jun 04, 2015","24028","Asso. NPD Hochelaga","0","0","480","0","0","0","0","0"
"31758","3","Apr 10, 2015","24028","Asso. NPD Hochelaga","0","0","480","0","0","0","0","0"
"31758","4","Jun 04, 2015","24029","Asso. NPD Honoré-Mercier","0","0","90","0","0","0","0","0"
"31758","2","Apr 10, 2015","24029","Asso. NPD Honoré-Mercier","0","0","90","0","0","0","0","0"
"31758","10","Sep 22, 2015","24054","Asso. NPD Outremont","0","0","555","0","0","0","0","0"
"31758","14","Oct 15, 2015","","Nouveau Parti démocratique","75","0","0","0","0","0","0","0"
"31758","15","Oct 20, 2015","","Nouveau Parti démocratique","1050","0","0","0","0","0","0","0"
"31758","1","Mar 24, 2015","","Nouveau Parti démocratique","3455","0","0","0","0","0","0","0"
"31758","6","Aug 24, 2015","","Nouveau Parti démocratique","1746","0","0","0","0","0","0","0"
"31758","13","Oct 09, 2015","","Nouveau Parti démocratique","455","0","0","0","0","0","0","0"
"31758","12","Oct 01, 2015","","Nouveau Parti démocratique","1450","0","0","0","0","0","0","0"
"31758","11","Sep 24, 2015","","Nouveau Parti démocratique","605","0","0","0","0","0","0","0"
"31758","7","Aug 28, 2015","","Nouveau Parti démocratique","715","0","0","0","0","0","0","0"
"31758","8","Sep 04, 2015","","Nouveau Parti démocratique","521","0","0","0","0","0","0","0"
"31758","9","Sep 15, 2015","","Nouveau Parti démocratique","500","0","0","0","0","0","0","0"
"31759","11","Nov 05, 2015","24054","Asso. NPD Outremont","0","0","252.82","0","0","0","0","0"
"31759","2","Jul 30, 2015","","Nouveau Parti démocratique","6811.68","0","0","0","0","0","0","0"
"31759","3","Aug 24, 2015","","Nouveau Parti démocratique","729.17","0","0","0","0","0","0","0"
"31759","4","Aug 28, 2015","","Nouveau Parti démocratique","609.17","0","0","0","0","0","0","0"
"31759","5","Sep 04, 2015","","Nouveau Parti démocratique","400","0","0","0","0","0","0","0"
"31759","7","Sep 24, 2015","","Nouveau Parti démocratique","449.17","0","0","0","0","0","0","0"
"31759","8","Oct 01, 2015","","Nouveau Parti démocratique","75","0","0","0","0","0","0","0"
"31759","9","Oct 09, 2015","","Nouveau Parti démocratique","500","0","0","0","0","0","0","0"
"31759","10","Oct 15, 2015","","Nouveau Parti démocratique","90","0","0","0","0","0","0","0"
"31759","1","Mar 24, 2015","","Nouveau Parti démocratique","950","0","0","0","0","0","0","0"
"31759","6","Sep 15, 2015","","Nouveau Parti démocratique","420","0","0","0","0","0","0","0"
"31760","1","Feb 18, 2015","","Green Party of Canada","187.54","0","0","0","0","0","0","0"
"31760","3","Jul 10, 2015","","Green Party of Canada","25","0","0","0","0","0","0","0"
"31760","2","Apr 06, 2015","","Green Party of Canada","192.92","0","0","0","0","0","0","0"
"31761","1","Mar 24, 2015","","Nouveau Parti démocratique","910","0","0","0","0","0","0","0"
"31761","2","Aug 04, 2015","","Nouveau Parti démocratique","985","0","0","0","0","0","0","0"
"31761","5","Sep 24, 2015","","Nouveau Parti démocratique","100","0","0","0","0","0","0","0"
"31761","4","Aug 28, 2015","","Nouveau Parti démocratique","130","0","0","0","0","0","0","0"
"31761","3","Aug 24, 2015","","Nouveau Parti démocratique","335","0","0","0","0","0","0","0"
"31764","1","Mar 24, 2015","","Nouveau Parti démocratique","445","0","0","0","0","0","0","0"
"31764","2","Aug 04, 2015","","Nouveau Parti démocratique","195","0","0","0","0","0","0","0"
"31764","3","Aug 24, 2015","","Nouveau Parti démocratique","390","0","0","0","0","0","0","0"
"31764","7","Oct 20, 2015","","Nouveau Parti démocratique","50","0","0","0","0","0","0","0"
"31764","5","Sep 04, 2015","","Nouveau Parti démocratique","100","0","0","0","0","0","0","0"
"31764","6","Sep 24, 2015","","Nouveau Parti démocratique","440","0","0","0","0","0","0","0"
"31764","4","Aug 28, 2015","","Nouveau Parti démocratique","500","0","0","0","0","0","0","0"
"31765","1","Mar 24, 2015","","Nouveau Parti démocratique","575","0","0","0","0","0","0","0"
"31765","2","Aug 04, 2015","","Nouveau Parti démocratique","505","0","0","0","0","0","0","0"
"31765","3","Aug 24, 2015","","Nouveau Parti démocratique","50","0","0","0","0","0","0","0"
"31765","8","Nov 04, 2015","","Nouveau Parti démocratique","6490.22","0","0","0","0","0","0","0"
"31765","5","Sep 15, 2015","","Nouveau Parti démocratique","100","0","0","0","0","0","0","0"
"31765","6","Sep 24, 2015","","Nouveau Parti démocratique","75","0","0","0","0","0","0","0"
"31765","7","Oct 09, 2015","","Nouveau Parti démocratique","990","0","0","0","0","0","0","0"
"31765","4","Sep 04, 2015","","Nouveau Parti démocratique","20","0","0","0","0","0","0","0"
"31766","2","Jun 04, 2015","","Le Parti Vert du Canada","103.28","0","0","0","0","0","0","0"
"31766","1","Feb 18, 2015","","Le Parti Vert du Canada","107.97","0","0","0","0","0","0","0"
"31768","2","Jun 04, 2015","","Green Party of Canada","79.31","0","0","0","0","0","0","0"
"31768","1","Feb 18, 2015","","Green Party of Canada","84.44","0","0","0","0","0","0","0"
"31769","1","Feb 23, 2015","","Green Party of Canada","120","0","0","0","0","0","0","0"
"31769","2","Apr 02, 2015","","Green Party of Canada","90","0","0","0","0","0","0","0"
"31769","3","Jun 01, 2015","","Green Party of Canada","124.4","0","0","0","0","0","0","0"
"31769","4","Jul 10, 2015","","Green Party of Canada","135","0","0","0","0","0","0","0"
"31769","5","Aug 01, 2015","","Green Party of Canada","45","0","0","0","0","0","0","0"
"31769","11","Dec 08, 2015","","Green Party of Canada","40","0","0","0","0","0","0","0"
"31769","7","Aug 13, 2015","","Green Party of Canada","70","0","0","0","0","0","0","0"
"31769","8","Sep 10, 2015","","Green Party of Canada","50","0","0","0","0","0","0","0"
"31769","9","Oct 06, 2015","","Green Party of Canada","75","0","0","0","0","0","0","0"
"31769","6","Aug 10, 2015","","Green Party of Canada","45","0","0","0","0","0","0","0"
"31769","10","Oct 20, 2015","46009","Zaretski, Glenn","0","0","0","0","0","237.8","0","0"
"31770","1","Dec 03, 2015","35057","Milton Federal Green party","0","0","2094.59","0","0","0","0","0"
"31771","5","Nov 27, 2015","","Charleswood St. James Assiniboia Headingly Federal Green Party Association","","","38.62","","","","",""
"31771","2","Jun 04, 2015","","Green Party of Canada","122.86","","","","","","",""
"31771","4","Sep 17, 2015","","Green Party of Canada","100","","","","","","",""
"31771","1","Feb 18, 2015","","Green Party of Canada","125.31","","","","","","",""
"31771","3","Jun 08, 2015","","Green Party of Canada","45","","","","","","",""
"31773","1","Jan 27, 2015","","Christian Heritage Party of Canada","83.75","0","0","0","0","0","0","0"
"31773","2","May 30, 2015","","Christian Heritage Party of Canada","1671.25","0","0","0","0","0","0","0"
"31773","3","Sep 01, 2015","","Christian Heritage Party of Canada","757.5","0","0","0","0","0","0","0"
"31773","7","Dec 31, 2015","","Christian Heritage Party of Canada","183.75","0","0","0","0","0","0","0"
"31773","5","Nov 06, 2015","","Christian Heritage Party of Canada","458.75","0","0","0","0","0","0","0"
"31773","6","Dec 04, 2015","","Christian Heritage Party of Canada","868.75","0","0","0","0","0","0","0"
"31773","4","Oct 01, 2015","","Christian Heritage Party of Canada","33.75","0","0","0","0","0","0","0"
"31776","3","Dec 16, 2015","46007","Eert, Beverley","0","0","0","0","5.81","0","0","0"
"31776","1","Feb 18, 2015","","Green Party of Canada","128.7","0","0","0","0","0","0","0"
"31776","2","Jun 04, 2015","","Green Party of Canada","127.11","0","0","0","0","0","0","0"
"31777","1","Feb 18, 2015","","Green Party of Canada","182.58","0","0","0","0","0","0","0"
"31777","2","Jun 04, 2015","","Green Party of Canada","169.04","0","0","0","0","0","0","0"
"31777","3","Jul 31, 2015","","Green Party of Canada","45","0","0","0","0","0","0","0"
"31777","4","Nov 12, 2015","","Green Party of Canada","8","0","0","0","0","0","0","0"
"31777","5","Nov 16, 2015","35045","Wendler, Nicholas","0","0","0","0","200","0","0","0"
"31777","6","Nov 23, 2015","35045","Wendler, Nicholas","0","0","0","0","428.02","0","0","0"
"31778","1","Feb 18, 2015","","Green Party of Canada","150.87","","","","","","",""
"31778","2","Jun 04, 2015","","Green Party of Canada","143.36","","","","","","",""
"31778","3","Jul 10, 2015","","Green Party of Canada","90","","","","","","",""
"31778","8","Oct 20, 2015","","Green Party of Canada","100","","","","","","",""
"31778","5","Sep 29, 2015","","Green Party of Canada","50","","","","","","",""
"31778","6","Oct 14, 2015","","Green Party of Canada","500","","","","","","",""
"31778","7","Oct 15, 2015","","Green Party of Canada","150","","","","","","",""
"31778","4","Sep 23, 2015","","Green Party of Canada","25","","","","","","",""
"31779","1","Jan 07, 2015","","Parti conservateur du Canada","346","","","","","","",""
"31779","4","Jul 31, 2015","","Parti conservateur du Canada","394","","","","","","",""
"31779","3","Jun 29, 2015","","Parti conservateur du Canada","646.5","","","","","","",""
"31779","2","Apr 06, 2015","","Parti conservateur du Canada","269.06","","","","","","",""
